0.070000000000000007,0.074499999999999997,0.079000000000000001,0.083499999999999991,0.087999999999999995,0.092499999999999999,0.097000000000000003
0.10000000000000001,0.10899999999999999,0.11799999999999999,0.127,0.13600000000000001,0.14499999999999999,0.154
0.13,0.14349999999999999,0.157,0.17050000000000001,0.184,0.19750000000000001,0.21099999999999999
0.16,0.17799999999999999,0.19600000000000001,0.214,0.23200000000000001,0.25,0.26799999999999996
0.19,0.21249999999999999,0.23500000000000001,0.25750000000000001,0.27999999999999997,0.30249999999999999,0.32499999999999996
0.070000000000000007,0.074499999999999997,0.079000000000000001,0.083499999999999991,0.087999999999999995,0.092499999999999999,0.097000000000000003
0.10000000000000001,0.10899999999999999,0.11799999999999999,0.127,0.13600000000000001,0.14499999999999999,0.154
0.13,0.14349999999999999,0.157,0.17050000000000001,0.184,0.19750000000000001,0.21099999999999999
0.16,0.17799999999999999,0.19600000000000001,0.214,0.23200000000000001,0.25,0.26799999999999996
0.19,0.21249999999999999,0.23500000000000001,0.25750000000000001,0.27999999999999997,0.30249999999999999,0.32499999999999996
0.070000000000000007,0.074499999999999997,0.079000000000000001,0.083499999999999991,0.087999999999999995,0.092499999999999999,0.097000000000000003
0.10000000000000001,0.10899999999999999,0.11799999999999999,0.127,0.13600000000000001,0.14499999999999999,0.154
0.13,0.14349999999999999,0.157,0.17050000000000001,0.184,0.19750000000000001,0.21099999999999999
0.16,0.17799999999999999,0.19600000000000001,0.214,0.23200000000000001,0.25,0.26799999999999996
0.19,0.21249999999999999,0.23500000000000001,0.25750000000000001,0.27999999999999997,0.30249999999999999,0.32499999999999996
0.070000000000000007,0.074499999999999997,0.079000000000000001,0.083499999999999991,0.087999999999999995,0.092499999999999999,0.097000000000000003
0.10000000000000001,0.10899999999999999,0.11799999999999999,0.127,0.13600000000000001,0.14499999999999999,0.154
0.13,0.14349999999999999,0.157,0.17050000000000001,0.184,0.19750000000000001,0.21099999999999999
0.16,0.17799999999999999,0.19600000000000001,0.214,0.23200000000000001,0.25,0.26799999999999996
0.19,0.21249999999999999,0.23500000000000001,0.25750000000000001,0.27999999999999997,0.30249999999999999,0.32499999999999996
0.070000000000000007,0.074499999999999997,0.079000000000000001,0.083499999999999991,0.087999999999999995,0.092499999999999999,0.097000000000000003
0.10000000000000001,0.10899999999999999,0.11799999999999999,0.127,0.13600000000000001,0.14499999999999999,0.154
0.13,0.14349999999999999,0.157,0.17050000000000001,0.184,0.19750000000000001,0.21099999999999999
0.16,0.17799999999999999,0.19600000000000001,0.214,0.23200000000000001,0.25,0.26799999999999996
